product_id,from_site_id,to_site_id,week,ship_qty,ship_value
NWO-1009,PLANT_01,DC_SOUTH,2024-05-20,150,27882.0
NWO-1009,PLANT_01,DC_SOUTH,2024-05-27,165,30670.2
NWO-1009,PLANT_01,DC_SOUTH,2024-06-03,193,35874.84
NWO-1009,PLANT_01,DC_SOUTH,2024-06-10,176,32714.88
NWO-1009,PLANT_01,DC_SOUTH,2024-06-17,211,39220.68
NWO-1009,PLANT_01,DC_SOUTH,2024-06-24,202,37547.76
NWO-1009,PLANT_01,DC_SOUTH,2024-07-01,184,34201.92
NWO-1009,PLANT_01,DC_SOUTH,2024-07-08,175,32529.0
NWO-1009,PLANT_01,DC_SOUTH,2024-07-15,161,29926.68
NWO-1009,PLANT_01,DC_SOUTH,2024-07-22,170,31599.6
NWO-1009,PLANT_01,DC_SOUTH,2024-07-29,218,40521.84
NWO-1009,PLANT_01,DC_SOUTH,2024-08-05,169,31413.72
NWO-1009,PLANT_01,DC_SOUTH,2024-08-12,203,37733.64
NWO-1009,PLANT_01,DC_SOUTH,2024-08-19,187,34759.56
NWO-1009,PLANT_01,DC_SOUTH,2024-08-26,200,37176.0
NWO-1009,PLANT_01,DC_SOUTH,2024-09-02,166,30856.08
NWO-1009,PLANT_01,DC_SOUTH,2024-09-09,146,27138.48
NWO-1009,PLANT_01,DC_SOUTH,2024-09-16,135,25093.8
NWO-1009,PLANT_01,DC_SOUTH,2024-09-23,184,34201.92
NWO-1009,PLANT_01,DC_SOUTH,2024-09-30,177,32900.76
NWO-1009,PLANT_01,DC_SOUTH,2024-10-07,164,30484.32
NWO-1009,PLANT_01,DC_SOUTH,2024-10-14,232,43124.16
NWO-1009,PLANT_01,DC_SOUTH,2024-10-21,196,36432.48
NWO-1009,PLANT_01,DC_SOUTH,2024-10-28,149,27696.12
NWO-1009,PLANT_01,DC_SOUTH,2024-11-04,241,44797.08
NWO-1009,PLANT_01,DC_SOUTH,2024-11-11,215,39964.2
NWO-1009,PLANT_01,DC_SOUTH,2024-11-18,269,50001.72
NWO-1009,PLANT_01,DC_SOUTH,2024-11-25,244,45354.72
NWO-1009,PLANT_01,DC_SOUTH,2024-12-02,227,42194.76
NWO-1009,PLANT_01,DC_SOUTH,2024-12-09,276,51302.88
NWO-1009,PLANT_01,DC_SOUTH,2024-12-16,337,62641.56
NWO-1009,PLANT_01,DC_SOUTH,2024-12-23,251,46655.88
NWO-1009,PLANT_01,DC_SOUTH,2024-12-30,213,39592.44
NWO-1009,PLANT_01,DC_SOUTH,2025-01-06,141,26209.08
NWO-1009,PLANT_01,DC_SOUTH,2025-01-13,160,29740.8
NWO-1009,PLANT_01,DC_SOUTH,2025-01-20,168,31227.84
NWO-1009,PLANT_01,DC_SOUTH,2025-01-27,129,23978.52
NWO-1009,PLANT_01,DC_SOUTH,2025-02-03,128,23792.64
NWO-1009,PLANT_01,DC_SOUTH,2025-02-10,137,25465.56
NWO-1009,PLANT_01,DC_SOUTH,2025-02-17,183,34016.04
NWO-1009,PLANT_01,DC_SOUTH,2025-02-24,145,26952.6
NWO-1009,PLANT_01,DC_SOUTH,2025-03-03,193,35874.84
NWO-1009,PLANT_01,DC_SOUTH,2025-03-10,151,28067.88
NWO-1009,PLANT_01,DC_SOUTH,2025-03-17,171,31785.48
NWO-1009,PLANT_01,DC_SOUTH,2025-03-24,158,29369.04
NWO-1009,PLANT_01,DC_SOUTH,2025-03-31,196,36432.48
NWO-1009,PLANT_01,DC_SOUTH,2025-04-07,173,32157.24
NWO-1009,PLANT_01,DC_SOUTH,2025-04-14,195,36246.6
NWO-1009,PLANT_01,DC_SOUTH,2025-04-21,199,36990.12
NWO-1009,PLANT_01,DC_SOUTH,2025-04-28,182,33830.16
NWO-1009,PLANT_01,DC_SOUTH,2025-05-05,154,28625.52
NWO-1009,PLANT_01,DC_SOUTH,2025-05-12,199,36990.12
NWO-1009,PLANT_01,DC_SOUTH,2025-05-19,212,39406.56
NWO-1009,PLANT_01,DC_SOUTH,2025-05-26,205,38105.4
NWO-1009,PLANT_01,DC_SOUTH,2025-06-02,218,40521.84
NWO-1009,PLANT_01,DC_SOUTH,2025-06-09,217,40335.96
NWO-1009,PLANT_01,DC_SOUTH,2025-06-16,218,40521.84
NWO-1009,PLANT_01,DC_SOUTH,2025-06-23,196,36432.48
NWO-1009,PLANT_01,DC_SOUTH,2025-06-30,194,36060.72
NWO-1009,PLANT_01,DC_SOUTH,2025-07-07,239,44425.32
NWO-1009,PLANT_01,DC_SOUTH,2025-07-14,219,40707.72
NWO-1009,PLANT_01,DC_SOUTH,2025-07-21,176,32714.88
NWO-1009,PLANT_01,DC_SOUTH,2025-07-28,174,32343.12
NWO-1009,PLANT_01,DC_SOUTH,2025-08-04,173,32157.24
NWO-1009,PLANT_01,DC_SOUTH,2025-08-11,204,37919.52
NWO-1009,PLANT_01,DC_SOUTH,2025-08-18,203,37733.64
NWO-1009,PLANT_01,DC_SOUTH,2025-08-25,222,41265.36
NWO-1009,PLANT_01,DC_SOUTH,2025-09-01,221,41079.48
NWO-1009,PLANT_01,DC_SOUTH,2025-09-08,198,36804.24
NWO-1009,PLANT_01,DC_SOUTH,2025-09-15,179,33272.52
NWO-1009,PLANT_01,DC_SOUTH,2025-09-22,186,34573.68
NWO-1009,PLANT_01,DC_SOUTH,2025-09-29,183,34016.04
NWO-1009,PLANT_01,DC_SOUTH,2025-10-06,198,36804.24
NWO-1009,PLANT_01,DC_SOUTH,2025-10-13,211,39220.68
NWO-1009,PLANT_01,DC_SOUTH,2025-10-20,209,38848.92
NWO-1009,PLANT_01,DC_SOUTH,2025-10-27,192,35688.96
NWO-1009,PLANT_01,DC_SOUTH,2025-11-03,244,45354.72
NWO-1009,PLANT_01,DC_SOUTH,2025-11-10,289,53719.32
NWO-1009,PLANT_01,DC_SOUTH,2025-11-17,300,55764.0
NWO-1009,PLANT_01,DC_SOUTH,2025-11-24,269,50001.72
NWO-1009,PLANT_01,DC_SOUTH,2025-12-01,291,54091.08
NWO-1009,PLANT_01,DC_SOUTH,2025-12-08,334,62083.92
NWO-1009,PLANT_01,DC_SOUTH,2025-12-15,352,65429.76
NWO-1009,PLANT_01,DC_SOUTH,2025-12-22,315,58552.2
NWO-1009,PLANT_01,DC_SOUTH,2025-12-29,269,50001.72
NWO-1009,PLANT_01,DC_SOUTH,2026-01-05,121,22491.48
NWO-1009,PLANT_01,DC_SOUTH,2026-01-12,177,32900.76
NWO-1009,PLANT_01,DC_SOUTH,2026-01-19,186,34573.68
NWO-1009,PLANT_01,DC_SOUTH,2026-01-26,161,29926.68
NWO-1009,PLANT_01,DC_SOUTH,2026-02-02,179,33272.52
NWO-1009,PLANT_01,DC_SOUTH,2026-02-09,162,30112.56
NWO-1009,PLANT_01,DC_SOUTH,2026-02-16,180,33458.4
NWO-1009,PLANT_01,DC_SOUTH,2026-02-23,171,31785.48
NWO-1009,PLANT_01,DC_SOUTH,2026-03-02,215,39964.2
NWO-1009,PLANT_01,DC_SOUTH,2026-03-09,147,27324.36
NWO-1009,PLANT_01,DC_SOUTH,2026-03-16,220,40893.6
NWO-1009,PLANT_01,DC_SOUTH,2026-03-23,179,33272.52
NWO-1009,PLANT_01,DC_SOUTH,2026-03-30,226,42008.88
NWO-1009,PLANT_01,DC_SOUTH,2026-04-06,211,39220.68
NWO-1009,PLANT_01,DC_SOUTH,2026-04-13,162,30112.56
NWO-1009,PLANT_01,DC_SOUTH,2026-04-20,195,36246.6
NWO-1009,PLANT_01,DC_SOUTH,2026-04-27,204,37919.52
NWO-1009,PLANT_01,DC_SOUTH,2026-05-04,271,50373.48
NWO-1009,PLANT_01,DC_SOUTH,2026-05-11,218,40521.84
NWO-1009,PLANT_01,DC_SOUTH,2026-05-18,202,37547.76
NWO-1009,PLANT_01,DC_SOUTH,2026-05-25,243,45168.84
NWO-1009,PLANT_01,DC_SOUTH,2026-06-01,216,40150.08
NWO-1009,PLANT_01,DC_WEST,2023-06-05,122,22677.36
NWO-1009,PLANT_01,DC_WEST,2023-06-12,117,21747.96
NWO-1009,PLANT_01,DC_WEST,2023-06-19,124,23049.12
NWO-1009,PLANT_01,DC_WEST,2023-06-26,122,22677.36
NWO-1009,PLANT_01,DC_WEST,2023-07-03,134,24907.92
NWO-1009,PLANT_01,DC_WEST,2023-07-10,133,24722.04
NWO-1009,PLANT_01,DC_WEST,2023-07-17,154,28625.52
NWO-1009,PLANT_01,DC_WEST,2023-07-24,110,20446.8
NWO-1009,PLANT_01,DC_WEST,2023-07-31,143,26580.84
NWO-1009,PLANT_01,DC_WEST,2023-08-07,101,18773.88
NWO-1009,PLANT_01,DC_WEST,2023-08-14,135,25093.8
NWO-1009,PLANT_01,DC_WEST,2023-08-21,137,25465.56
NWO-1009,PLANT_01,DC_WEST,2023-08-28,119,22119.72
NWO-1009,PLANT_01,DC_WEST,2023-09-04,129,23978.52
NWO-1009,PLANT_01,DC_WEST,2023-09-11,112,20818.56
NWO-1009,PLANT_01,DC_WEST,2023-09-18,112,20818.56
NWO-1009,PLANT_01,DC_WEST,2023-09-25,120,22305.6
NWO-1009,PLANT_01,DC_WEST,2023-10-02,116,21562.08
NWO-1009,PLANT_01,DC_WEST,2023-10-09,122,22677.36
NWO-1009,PLANT_01,DC_WEST,2023-10-16,113,21004.44
NWO-1009,PLANT_01,DC_WEST,2023-10-23,107,19889.16
NWO-1009,PLANT_01,DC_WEST,2023-10-30,105,19517.4
NWO-1009,PLANT_01,DC_WEST,2023-11-06,161,29926.68
NWO-1009,PLANT_01,DC_WEST,2023-11-13,172,31971.36
NWO-1009,PLANT_01,DC_WEST,2023-11-20,202,37547.76
NWO-1009,PLANT_01,DC_WEST,2023-11-27,181,33644.28
NWO-1009,PLANT_01,DC_WEST,2023-12-04,175,32529.0
NWO-1009,PLANT_01,DC_WEST,2023-12-11,204,37919.52
NWO-1009,PLANT_01,DC_WEST,2023-12-18,170,31599.6
NWO-1009,PLANT_01,DC_WEST,2023-12-25,199,36990.12
NWO-1009,PLANT_01,DC_WEST,2024-01-01,91,16915.08
NWO-1009,PLANT_01,DC_WEST,2024-01-08,93,17286.84
NWO-1009,PLANT_01,DC_WEST,2024-01-15,84,15613.92
NWO-1009,PLANT_01,DC_WEST,2024-01-22,94,17472.72
NWO-1009,PLANT_01,DC_WEST,2024-01-29,103,19145.64
NWO-1009,PLANT_01,DC_WEST,2024-02-05,93,17286.84
NWO-1009,PLANT_01,DC_WEST,2024-02-12,80,14870.4
NWO-1009,PLANT_01,DC_WEST,2024-02-19,110,20446.8
NWO-1009,PLANT_01,DC_WEST,2024-02-26,104,19331.52
NWO-1009,PLANT_01,DC_WEST,2024-03-04,113,21004.44
NWO-1009,PLANT_01,DC_WEST,2024-03-11,124,23049.12
NWO-1009,PLANT_01,DC_WEST,2024-03-18,105,19517.4
NWO-1009,PLANT_01,DC_WEST,2024-03-25,133,24722.04
NWO-1009,PLANT_01,DC_WEST,2024-04-01,120,22305.6
NWO-1009,PLANT_01,DC_WEST,2024-04-08,126,23420.88
NWO-1009,PLANT_01,DC_WEST,2024-04-15,105,19517.4
NWO-1009,PLANT_01,DC_WEST,2024-04-22,121,22491.48
NWO-1009,PLANT_01,DC_WEST,2024-04-29,133,24722.04
NWO-1009,PLANT_01,DC_WEST,2024-05-06,116,21562.08
NWO-1009,PLANT_01,DC_WEST,2024-05-13,131,24350.28
NWO-1009,PLANT_01,DC_WEST,2024-05-20,105,19517.4
NWO-1009,PLANT_01,DC_WEST,2024-05-27,116,21562.08
NWO-1009,PLANT_01,DC_WEST,2024-06-03,130,24164.4
NWO-1009,PLANT_01,DC_WEST,2024-06-10,152,28253.76
NWO-1009,PLANT_01,DC_WEST,2024-06-17,128,23792.64
NWO-1009,PLANT_01,DC_WEST,2024-06-24,102,18959.76
NWO-1009,PLANT_01,DC_WEST,2024-07-01,145,26952.6
NWO-1009,PLANT_01,DC_WEST,2024-07-08,127,23606.76
NWO-1009,PLANT_01,DC_WEST,2024-07-15,136,25279.68
NWO-1009,PLANT_01,DC_WEST,2024-07-22,122,22677.36
NWO-1009,PLANT_01,DC_WEST,2024-07-29,172,31971.36
NWO-1009,PLANT_01,DC_WEST,2024-08-05,131,24350.28
NWO-1009,PLANT_01,DC_WEST,2024-08-12,159,29554.92
NWO-1009,PLANT_01,DC_WEST,2024-08-19,145,26952.6
NWO-1009,PLANT_01,DC_WEST,2024-08-26,127,23606.76
NWO-1009,PLANT_01,DC_WEST,2024-09-02,107,19889.16
NWO-1009,PLANT_01,DC_WEST,2024-09-09,100,18588.0
NWO-1009,PLANT_01,DC_WEST,2024-09-16,126,23420.88
NWO-1009,PLANT_01,DC_WEST,2024-09-23,134,24907.92
NWO-1009,PLANT_01,DC_WEST,2024-09-30,115,21376.2
NWO-1009,PLANT_01,DC_WEST,2024-10-07,127,23606.76
NWO-1009,PLANT_01,DC_WEST,2024-10-14,125,23235.0
NWO-1009,PLANT_01,DC_WEST,2024-10-21,121,22491.48
NWO-1009,PLANT_01,DC_WEST,2024-10-28,122,22677.36
NWO-1009,PLANT_01,DC_WEST,2024-11-04,170,31599.6
NWO-1009,PLANT_01,DC_WEST,2024-11-11,208,38663.04
NWO-1009,PLANT_01,DC_WEST,2024-11-18,216,40150.08
NWO-1009,PLANT_01,DC_WEST,2024-11-25,294,54648.72
NWO-1009,PLANT_01,DC_WEST,2024-12-02,196,36432.48
NWO-1009,PLANT_01,DC_WEST,2024-12-09,210,39034.8
NWO-1009,PLANT_01,DC_WEST,2024-12-16,199,36990.12
NWO-1009,PLANT_01,DC_WEST,2024-12-23,193,35874.84
NWO-1009,PLANT_01,DC_WEST,2024-12-30,195,36246.6
NWO-1009,PLANT_01,DC_WEST,2025-01-06,129,23978.52
NWO-1009,PLANT_01,DC_WEST,2025-01-13,90,16729.2
NWO-1009,PLANT_01,DC_WEST,2025-01-20,135,25093.8
NWO-1009,PLANT_01,DC_WEST,2025-01-27,110,20446.8
NWO-1009,PLANT_01,DC_WEST,2025-02-03,93,17286.84
NWO-1009,PLANT_01,DC_WEST,2025-02-10,117,21747.96
NWO-1009,PLANT_01,DC_WEST,2025-02-17,73,13569.24
NWO-1009,PLANT_01,DC_WEST,2025-02-24,115,21376.2
NWO-1009,PLANT_01,DC_WEST,2025-03-03,110,20446.8
NWO-1009,PLANT_01,DC_WEST,2025-03-10,132,24536.16
NWO-1009,PLANT_01,DC_WEST,2025-03-17,127,23606.76
NWO-1009,PLANT_01,DC_WEST,2025-03-24,156,28997.28
NWO-1009,PLANT_01,DC_WEST,2025-03-31,119,22119.72
NWO-1009,PLANT_01,DC_WEST,2025-04-07,129,23978.52
NWO-1009,PLANT_01,DC_WEST,2025-04-14,151,28067.88
NWO-1009,PLANT_01,DC_WEST,2025-04-21,138,25651.44
NWO-1009,PLANT_01,DC_WEST,2025-04-28,137,25465.56
NWO-1009,PLANT_01,DC_WEST,2025-05-05,125,23235.0
NWO-1009,PLANT_01,DC_WEST,2025-05-12,125,23235.0
NWO-1009,PLANT_01,DC_WEST,2025-05-19,147,27324.36
NWO-1009,PLANT_01,DC_WEST,2025-05-26,140,26023.2
NWO-1009,PLANT_01,DC_WEST,2025-06-02,148,27510.24
NWO-1009,PLANT_01,DC_WEST,2025-06-09,150,27882.0
NWO-1009,PLANT_01,DC_WEST,2025-06-16,160,29740.8
NWO-1009,PLANT_01,DC_WEST,2025-06-23,150,27882.0
NWO-1009,PLANT_01,DC_WEST,2025-06-30,172,31971.36
NWO-1009,PLANT_01,DC_WEST,2025-07-07,163,30298.44
NWO-1009,PLANT_01,DC_WEST,2025-07-14,180,33458.4
NWO-1009,PLANT_01,DC_WEST,2025-07-21,144,26766.72
NWO-1009,PLANT_01,DC_WEST,2025-07-28,136,25279.68
NWO-1009,PLANT_01,DC_WEST,2025-08-04,177,32900.76
NWO-1009,PLANT_01,DC_WEST,2025-08-11,158,29369.04
NWO-1009,PLANT_01,DC_WEST,2025-08-18,158,29369.04
NWO-1009,PLANT_01,DC_WEST,2025-08-25,147,27324.36
NWO-1009,PLANT_01,DC_WEST,2025-09-01,150,27882.0
NWO-1009,PLANT_01,DC_WEST,2025-09-08,176,32714.88
NWO-1009,PLANT_01,DC_WEST,2025-09-15,146,27138.48
NWO-1009,PLANT_01,DC_WEST,2025-09-22,121,22491.48
NWO-1009,PLANT_01,DC_WEST,2025-09-29,150,27882.0
NWO-1009,PLANT_01,DC_WEST,2025-10-06,130,24164.4
NWO-1009,PLANT_01,DC_WEST,2025-10-13,153,28439.64
NWO-1009,PLANT_01,DC_WEST,2025-10-20,164,30484.32
NWO-1009,PLANT_01,DC_WEST,2025-10-27,181,33644.28
NWO-1009,PLANT_01,DC_WEST,2025-11-03,268,49815.84
NWO-1009,PLANT_01,DC_WEST,2025-11-10,240,44611.2
NWO-1009,PLANT_01,DC_WEST,2025-11-17,188,34945.44
NWO-1009,PLANT_01,DC_WEST,2025-11-24,175,32529.0
NWO-1009,PLANT_01,DC_WEST,2025-12-01,216,40150.08
NWO-1009,PLANT_01,DC_WEST,2025-12-08,209,38848.92
NWO-1009,PLANT_01,DC_WEST,2025-12-15,209,38848.92
NWO-1009,PLANT_01,DC_WEST,2025-12-22,155,28811.4
NWO-1009,PLANT_01,DC_WEST,2025-12-29,234,43495.92
NWO-1009,PLANT_01,DC_WEST,2026-01-05,116,21562.08
NWO-1009,PLANT_01,DC_WEST,2026-01-12,93,17286.84
NWO-1009,PLANT_01,DC_WEST,2026-01-19,89,16543.32
NWO-1009,PLANT_01,DC_WEST,2026-01-26,108,20075.04
NWO-1009,PLANT_01,DC_WEST,2026-02-02,123,22863.24
NWO-1009,PLANT_01,DC_WEST,2026-02-09,117,21747.96
NWO-1009,PLANT_01,DC_WEST,2026-02-16,141,26209.08
NWO-1009,PLANT_01,DC_WEST,2026-02-23,104,19331.52
NWO-1009,PLANT_01,DC_WEST,2026-03-02,140,26023.2
NWO-1009,PLANT_01,DC_WEST,2026-03-09,125,23235.0
NWO-1009,PLANT_01,DC_WEST,2026-03-16,148,27510.24
NWO-1009,PLANT_01,DC_WEST,2026-03-23,149,27696.12
NWO-1009,PLANT_01,DC_WEST,2026-03-30,135,25093.8
NWO-1009,PLANT_01,DC_WEST,2026-04-06,155,28811.4
NWO-1009,PLANT_01,DC_WEST,2026-04-13,156,28997.28
NWO-1009,PLANT_01,DC_WEST,2026-04-20,160,29740.8
NWO-1009,PLANT_01,DC_WEST,2026-04-27,129,23978.52
NWO-1009,PLANT_01,DC_WEST,2026-05-04,199,36990.12
NWO-1009,PLANT_01,DC_WEST,2026-05-11,159,29554.92
NWO-1009,PLANT_01,DC_WEST,2026-05-18,154,28625.52
NWO-1009,PLANT_01,DC_WEST,2026-05-25,173,32157.24
NWO-1009,PLANT_01,DC_WEST,2026-06-01,158,29369.04
NWO-1010,PLANT_01,DC_NORTH,2023-06-05,143,5449.73
NWO-1010,PLANT_01,DC_NORTH,2023-06-12,148,5640.28
NWO-1010,PLANT_01,DC_NORTH,2023-06-19,153,5830.83
NWO-1010,PLANT_01,DC_NORTH,2023-06-26,152,5792.72
NWO-1010,PLANT_01,DC_NORTH,2023-07-03,150,5716.5
NWO-1010,PLANT_01,DC_NORTH,2023-07-10,162,6173.82
NWO-1010,PLANT_01,DC_NORTH,2023-07-17,129,4916.19
NWO-1010,PLANT_01,DC_NORTH,2023-07-24,125,4763.75
NWO-1010,PLANT_01,DC_NORTH,2023-07-31,162,6173.82
NWO-1010,PLANT_01,DC_NORTH,2023-08-07,135,5144.85
NWO-1010,PLANT_01,DC_NORTH,2023-08-14,166,6326.26
NWO-1010,PLANT_01,DC_NORTH,2023-08-21,111,4230.21
NWO-1010,PLANT_01,DC_NORTH,2023-08-28,120,4573.2
NWO-1010,PLANT_01,DC_NORTH,2023-09-04,174,6631.14
NWO-1010,PLANT_01,DC_NORTH,2023-09-11,148,5640.28
NWO-1010,PLANT_01,DC_NORTH,2023-09-18,146,5564.06
NWO-1010,PLANT_01,DC_NORTH,2023-09-25,161,6135.71
NWO-1010,PLANT_01,DC_NORTH,2023-10-02,156,5945.16
NWO-1010,PLANT_01,DC_NORTH,2023-10-09,124,4725.64
NWO-1010,PLANT_01,DC_NORTH,2023-10-16,148,5640.28
NWO-1010,PLANT_01,DC_NORTH,2023-10-23,154,5868.94
NWO-1010,PLANT_01,DC_NORTH,2023-10-30,122,4649.42
NWO-1010,PLANT_01,DC_NORTH,2023-11-06,190,7240.9
NWO-1010,PLANT_01,DC_NORTH,2023-11-13,231,8803.41
NWO-1010,PLANT_01,DC_NORTH,2023-11-20,167,6364.37
NWO-1010,PLANT_01,DC_NORTH,2023-11-27,145,5525.95
NWO-1010,PLANT_01,DC_NORTH,2023-12-04,237,9032.07
NWO-1010,PLANT_01,DC_NORTH,2023-12-11,231,8803.41
NWO-1010,PLANT_01,DC_NORTH,2023-12-18,215,8193.65
NWO-1010,PLANT_01,DC_NORTH,2023-12-25,181,6897.91
NWO-1010,PLANT_01,DC_NORTH,2024-01-01,102,3887.22
NWO-1010,PLANT_01,DC_NORTH,2024-01-08,114,4344.54
NWO-1010,PLANT_01,DC_NORTH,2024-01-15,111,4230.21
NWO-1010,PLANT_01,DC_NORTH,2024-01-22,90,3429.9
NWO-1010,PLANT_01,DC_NORTH,2024-01-29,99,3772.89
NWO-1010,PLANT_01,DC_NORTH,2024-02-05,115,4382.65
NWO-1010,PLANT_01,DC_NORTH,2024-02-12,87,3315.57
NWO-1010,PLANT_01,DC_NORTH,2024-02-19,124,4725.64
NWO-1010,PLANT_01,DC_NORTH,2024-02-26,93,3544.23
NWO-1010,PLANT_01,DC_NORTH,2024-03-04,118,4496.98
NWO-1010,PLANT_01,DC_NORTH,2024-03-11,120,4573.2
NWO-1010,PLANT_01,DC_NORTH,2024-03-18,142,5411.62
NWO-1010,PLANT_01,DC_NORTH,2024-03-25,141,5373.51
NWO-1010,PLANT_01,DC_NORTH,2024-04-01,182,6936.02
NWO-1010,PLANT_01,DC_NORTH,2024-04-08,152,5792.72
NWO-1010,PLANT_01,DC_NORTH,2024-04-15,138,5259.18
NWO-1010,PLANT_01,DC_NORTH,2024-04-22,140,5335.4
NWO-1010,PLANT_01,DC_NORTH,2024-04-29,146,5564.06
NWO-1010,PLANT_01,DC_NORTH,2024-05-06,155,5907.05
NWO-1010,PLANT_01,DC_NORTH,2024-05-13,128,4878.08
NWO-1010,PLANT_01,DC_NORTH,2024-05-20,155,5907.05
NWO-1010,PLANT_01,DC_NORTH,2024-05-27,128,4878.08
NWO-1010,PLANT_01,DC_NORTH,2024-06-03,146,5564.06
NWO-1010,PLANT_01,DC_NORTH,2024-06-10,150,5716.5
NWO-1010,PLANT_01,DC_NORTH,2024-06-17,139,5297.29
NWO-1010,PLANT_01,DC_NORTH,2024-06-24,156,5945.16
NWO-1010,PLANT_01,DC_NORTH,2024-07-01,141,5373.51
NWO-1010,PLANT_01,DC_NORTH,2024-07-08,194,7393.34
NWO-1010,PLANT_01,DC_NORTH,2024-07-15,186,7088.46
NWO-1010,PLANT_01,DC_NORTH,2024-07-22,168,6402.48
NWO-1010,PLANT_01,DC_NORTH,2024-07-29,165,6288.15
NWO-1010,PLANT_01,DC_NORTH,2024-08-05,166,6326.26
NWO-1010,PLANT_01,DC_NORTH,2024-08-12,178,6783.58
NWO-1010,PLANT_01,DC_NORTH,2024-08-19,149,5678.39
NWO-1010,PLANT_01,DC_NORTH,2024-08-26,178,6783.58
NWO-1010,PLANT_01,DC_NORTH,2024-09-02,131,4992.41
NWO-1010,PLANT_01,DC_NORTH,2024-09-09,130,4954.3
NWO-1010,PLANT_01,DC_NORTH,2024-09-16,126,4801.86
NWO-1010,PLANT_01,DC_NORTH,2024-09-23,197,7507.67
NWO-1010,PLANT_01,DC_NORTH,2024-09-30,177,6745.47
NWO-1010,PLANT_01,DC_NORTH,2024-10-07,123,4687.53
NWO-1010,PLANT_01,DC_NORTH,2024-10-14,151,5754.61
NWO-1010,PLANT_01,DC_NORTH,2024-10-21,159,6059.49
NWO-1010,PLANT_01,DC_NORTH,2024-10-28,179,6821.69
NWO-1010,PLANT_01,DC_NORTH,2024-11-04,211,8041.21
NWO-1010,PLANT_01,DC_NORTH,2024-11-11,182,6936.02
NWO-1010,PLANT_01,DC_NORTH,2024-11-18,179,6821.69
NWO-1010,PLANT_01,DC_NORTH,2024-11-25,185,7050.35
NWO-1010,PLANT_01,DC_NORTH,2024-12-02,192,7317.12
NWO-1010,PLANT_01,DC_NORTH,2024-12-09,245,9336.95
NWO-1010,PLANT_01,DC_NORTH,2024-12-16,215,8193.65
NWO-1010,PLANT_01,DC_NORTH,2024-12-23,205,7812.55
NWO-1010,PLANT_01,DC_NORTH,2024-12-30,178,6783.58
NWO-1010,PLANT_01,DC_NORTH,2025-01-06,135,5144.85
NWO-1010,PLANT_01,DC_NORTH,2025-01-13,123,4687.53
NWO-1010,PLANT_01,DC_NORTH,2025-01-20,99,3772.89
NWO-1010,PLANT_01,DC_NORTH,2025-01-27,121,4611.31
NWO-1010,PLANT_01,DC_NORTH,2025-02-03,157,5983.27
NWO-1010,PLANT_01,DC_NORTH,2025-02-10,109,4153.99
NWO-1010,PLANT_01,DC_NORTH,2025-02-17,134,5106.74
NWO-1010,PLANT_01,DC_NORTH,2025-02-24,101,3849.11
NWO-1010,PLANT_01,DC_NORTH,2025-03-03,198,7545.78
NWO-1010,PLANT_01,DC_NORTH,2025-03-10,141,5373.51
NWO-1010,PLANT_01,DC_NORTH,2025-03-17,125,4763.75
NWO-1010,PLANT_01,DC_NORTH,2025-03-24,144,5487.84
NWO-1010,PLANT_01,DC_NORTH,2025-03-31,116,4420.76
NWO-1010,PLANT_01,DC_NORTH,2025-04-07,127,4839.97
NWO-1010,PLANT_01,DC_NORTH,2025-04-14,140,5335.4
NWO-1010,PLANT_01,DC_NORTH,2025-04-21,154,5868.94
NWO-1010,PLANT_01,DC_NORTH,2025-04-28,189,7202.79
NWO-1010,PLANT_01,DC_NORTH,2025-05-05,145,5525.95
NWO-1010,PLANT_01,DC_NORTH,2025-05-12,147,5602.17
NWO-1010,PLANT_01,DC_NORTH,2025-05-19,167,6364.37
NWO-1010,PLANT_01,DC_NORTH,2025-05-26,198,7545.78
NWO-1010,PLANT_01,DC_NORTH,2025-06-02,175,6669.25
NWO-1010,PLANT_01,DC_NORTH,2025-06-09,188,7164.68
NWO-1010,PLANT_01,DC_NORTH,2025-06-16,191,7279.01
NWO-1010,PLANT_01,DC_NORTH,2025-06-23,156,5945.16
NWO-1010,PLANT_01,DC_NORTH,2025-06-30,136,5182.96
NWO-1010,PLANT_01,DC_NORTH,2025-07-07,190,7240.9
NWO-1010,PLANT_01,DC_NORTH,2025-07-14,203,7736.33
NWO-1010,PLANT_01,DC_NORTH,2025-07-21,196,7469.56
NWO-1010,PLANT_01,DC_NORTH,2025-07-28,201,7660.11
NWO-1010,PLANT_01,DC_NORTH,2025-08-04,135,5144.85
NWO-1010,PLANT_01,DC_NORTH,2025-08-11,202,7698.22
NWO-1010,PLANT_01,DC_NORTH,2025-08-18,165,6288.15
NWO-1010,PLANT_01,DC_NORTH,2025-08-25,118,4496.98
NWO-1010,PLANT_01,DC_NORTH,2025-09-01,168,6402.48
NWO-1010,PLANT_01,DC_NORTH,2025-09-08,142,5411.62
NWO-1010,PLANT_01,DC_NORTH,2025-09-15,104,3963.44
NWO-1010,PLANT_01,DC_NORTH,2025-09-22,147,5602.17
NWO-1010,PLANT_01,DC_NORTH,2025-09-29,162,6173.82
NWO-1010,PLANT_01,DC_NORTH,2025-10-06,190,7240.9
NWO-1010,PLANT_01,DC_NORTH,2025-10-13,156,5945.16
NWO-1010,PLANT_01,DC_NORTH,2025-10-20,160,6097.6
