product_id,customer_id,site_id,week,pos_units,pos_dollars,base_units,incremental_units
NWO-1009,CUST_CLUB,DC_SOUTH,2025-01-20,67,32837.42,67,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-01-27,70,34603.38,70,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-02-03,61,30158.08,61,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-02-10,59,29049.24,59,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-02-17,63,30986.44,63,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-02-24,61,30133.3,61,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-03-03,76,37246.73,76,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-03-10,64,31302.74,64,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-03-17,78,38535.4,78,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-03-24,69,34127.33,69,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-03-31,85,41661.48,85,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-04-07,84,41603.71,84,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-04-14,68,33312.65,68,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-04-21,92,45220.1,92,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-04-28,79,38804.92,79,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-05-05,72,35507.86,72,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-05-12,80,39594.6,80,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-05-19,75,36773.46,75,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-05-26,85,41714.77,85,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-06-02,97,47856.64,97,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-06-09,86,42399.88,86,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-06-16,105,51699.87,105,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-06-23,88,43359.91,88,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-06-30,100,49052.97,100,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-07-07,96,47451.86,96,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-07-14,106,52410.56,106,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-07-21,106,52444.89,106,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-07-28,61,30023.72,61,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-08-04,86,42163.81,86,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-08-11,105,51531.9,105,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-08-18,103,50599.89,103,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-08-25,108,53352.77,108,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-09-01,84,41277.35,84,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-09-08,87,42902.04,87,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-09-15,91,44670.54,91,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-09-22,96,47087.84,96,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-09-29,77,38000.83,77,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-10-06,101,49509.71,101,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-10-13,94,46111.17,94,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-10-20,99,48828.87,99,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-10-27,75,37124.44,75,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-11-03,120,59122.49,120,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-11-10,134,65865.73,134,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-11-17,138,67786.61,138,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-11-24,135,66475.27,135,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-12-01,126,61999.7,126,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-12-08,132,65015.31,132,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-12-15,155,76200.33,155,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-12-22,139,68373.78,139,0
NWO-1009,CUST_CLUB,DC_SOUTH,2025-12-29,122,60164.84,122,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-01-05,71,34791.4,71,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-01-12,69,34025.5,69,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-01-19,73,35916.62,73,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-01-26,74,36581.73,74,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-02-02,80,39225.57,80,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-02-09,69,33975.93,69,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-02-16,85,41797.91,85,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-02-23,78,38525.25,78,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-03-02,99,48774.54,99,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-03-09,76,37684.1,76,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-03-16,93,45966.07,93,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-03-23,77,38128.39,77,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-03-30,90,44196.37,90,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-04-06,102,50309.8,102,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-04-13,81,40110.76,81,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-04-20,91,44711.57,91,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-04-27,99,48912.78,99,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-05-04,139,68609.3,139,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-05-11,108,53329.85,108,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-05-18,98,48083.52,98,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-05-25,120,59257.35,120,0
NWO-1009,CUST_CLUB,DC_SOUTH,2026-06-01,97,47542.51,97,0
NWO-1009,CUST_NEST,DC_NORTH,2023-06-05,60,29701.07,60,0
NWO-1009,CUST_NEST,DC_NORTH,2023-06-12,53,26244.06,53,0
NWO-1009,CUST_NEST,DC_NORTH,2023-06-19,39,19249.03,39,0
NWO-1009,CUST_NEST,DC_NORTH,2023-06-26,53,26111.44,53,0
NWO-1009,CUST_NEST,DC_NORTH,2023-07-03,68,33599.99,68,0
NWO-1009,CUST_NEST,DC_NORTH,2023-07-10,61,29876.97,61,0
NWO-1009,CUST_NEST,DC_NORTH,2023-07-17,64,31382.56,64,0
NWO-1009,CUST_NEST,DC_NORTH,2023-07-24,61,29825.7,61,0
NWO-1009,CUST_NEST,DC_NORTH,2023-07-31,52,25575.75,52,0
NWO-1009,CUST_NEST,DC_NORTH,2023-08-07,58,28511.59,58,0
NWO-1009,CUST_NEST,DC_NORTH,2023-08-14,74,36226.43,74,0
NWO-1009,CUST_NEST,DC_NORTH,2023-08-21,70,34727.81,70,0
NWO-1009,CUST_NEST,DC_NORTH,2023-08-28,49,24098.34,49,0
NWO-1009,CUST_NEST,DC_NORTH,2023-09-04,59,29277.06,59,0
NWO-1009,CUST_NEST,DC_NORTH,2023-09-11,67,33082.27,67,0
NWO-1009,CUST_NEST,DC_NORTH,2023-09-18,62,30762.4,62,0
NWO-1009,CUST_NEST,DC_NORTH,2023-09-25,42,20598.32,42,0
NWO-1009,CUST_NEST,DC_NORTH,2023-10-02,54,26772.76,54,0
NWO-1009,CUST_NEST,DC_NORTH,2023-10-09,58,28419.45,58,0
NWO-1009,CUST_NEST,DC_NORTH,2023-10-16,55,27339.28,55,0
NWO-1009,CUST_NEST,DC_NORTH,2023-10-23,57,28246.88,57,0
NWO-1009,CUST_NEST,DC_NORTH,2023-10-30,64,31605.74,64,0
NWO-1009,CUST_NEST,DC_NORTH,2023-11-06,68,33606.94,68,0
NWO-1009,CUST_NEST,DC_NORTH,2023-11-13,78,38178.82,78,0
NWO-1009,CUST_NEST,DC_NORTH,2023-11-20,74,36680.82,74,0
NWO-1009,CUST_NEST,DC_NORTH,2023-11-27,75,37028.91,75,0
NWO-1009,CUST_NEST,DC_NORTH,2023-12-04,93,45591.14,93,0
NWO-1009,CUST_NEST,DC_NORTH,2023-12-11,83,41096.99,83,0
NWO-1009,CUST_NEST,DC_NORTH,2023-12-18,78,38256.35,78,0
NWO-1009,CUST_NEST,DC_NORTH,2023-12-25,78,38643.63,78,0
NWO-1009,CUST_NEST,DC_NORTH,2024-01-01,37,18146.68,37,0
NWO-1009,CUST_NEST,DC_NORTH,2024-01-08,49,24149.23,49,0
NWO-1009,CUST_NEST,DC_NORTH,2024-01-15,45,22159.43,45,0
NWO-1009,CUST_NEST,DC_NORTH,2024-01-22,48,23630.47,48,0
NWO-1009,CUST_NEST,DC_NORTH,2024-01-29,35,17155.76,35,0
NWO-1009,CUST_NEST,DC_NORTH,2024-02-05,48,23752.05,48,0
NWO-1009,CUST_NEST,DC_NORTH,2024-02-12,46,22859.95,46,0
NWO-1009,CUST_NEST,DC_NORTH,2024-02-19,43,21190.36,43,0
NWO-1009,CUST_NEST,DC_NORTH,2024-02-26,49,24373.16,49,0
NWO-1009,CUST_NEST,DC_NORTH,2024-03-04,73,35983.4,73,0
NWO-1009,CUST_NEST,DC_NORTH,2024-03-11,47,23371.15,47,0
NWO-1009,CUST_NEST,DC_NORTH,2024-03-18,54,26494.93,54,0
NWO-1009,CUST_NEST,DC_NORTH,2024-03-25,61,30037.86,61,0
NWO-1009,CUST_NEST,DC_NORTH,2024-04-01,47,23254.06,47,0
NWO-1009,CUST_NEST,DC_NORTH,2024-04-08,53,26069.78,53,0
NWO-1009,CUST_NEST,DC_NORTH,2024-04-15,57,28016.62,57,0
NWO-1009,CUST_NEST,DC_NORTH,2024-04-22,62,30766.61,62,0
NWO-1009,CUST_NEST,DC_NORTH,2024-04-29,65,32030.43,65,0
NWO-1009,CUST_NEST,DC_NORTH,2024-05-06,43,21255.49,43,0
NWO-1009,CUST_NEST,DC_NORTH,2024-05-13,75,36821.23,75,0
NWO-1009,CUST_NEST,DC_NORTH,2024-05-20,50,24391.53,50,0
NWO-1009,CUST_NEST,DC_NORTH,2024-05-27,54,26603.85,54,0
NWO-1009,CUST_NEST,DC_NORTH,2024-06-03,75,36912.08,75,0
NWO-1009,CUST_NEST,DC_NORTH,2024-06-10,83,40777.14,83,0
NWO-1009,CUST_NEST,DC_NORTH,2024-06-17,63,31272.4,63,0
NWO-1009,CUST_NEST,DC_NORTH,2024-06-24,83,40737.9,83,0
NWO-1009,CUST_NEST,DC_NORTH,2024-07-01,72,35681.33,72,0
NWO-1009,CUST_NEST,DC_NORTH,2024-07-08,69,33877.5,69,0
NWO-1009,CUST_NEST,DC_NORTH,2024-07-15,71,35002.07,71,0
NWO-1009,CUST_NEST,DC_NORTH,2024-07-22,77,38160.67,77,0
NWO-1009,CUST_NEST,DC_NORTH,2024-07-29,61,29991.44,61,0
NWO-1009,CUST_NEST,DC_NORTH,2024-08-05,74,36664.03,74,0
NWO-1009,CUST_NEST,DC_NORTH,2024-08-12,72,35538.77,72,0
NWO-1009,CUST_NEST,DC_NORTH,2024-08-19,62,30473.86,62,0
NWO-1009,CUST_NEST,DC_NORTH,2024-08-26,37,18415.04,37,0
NWO-1009,CUST_NEST,DC_NORTH,2024-09-02,61,30135.52,61,0
NWO-1009,CUST_NEST,DC_NORTH,2024-09-09,55,27107.19,55,0
NWO-1009,CUST_NEST,DC_NORTH,2024-09-16,68,33511.8,68,0
NWO-1009,CUST_NEST,DC_NORTH,2024-09-23,67,32821.41,67,0
NWO-1009,CUST_NEST,DC_NORTH,2024-09-30,54,26412.1,54,0
NWO-1009,CUST_NEST,DC_NORTH,2024-10-07,62,30587.88,62,0
NWO-1009,CUST_NEST,DC_NORTH,2024-10-14,62,30412.32,62,0
NWO-1009,CUST_NEST,DC_NORTH,2024-10-21,70,34432.36,70,0
NWO-1009,CUST_NEST,DC_NORTH,2024-10-28,67,33131.58,67,0
NWO-1009,CUST_NEST,DC_NORTH,2024-11-04,82,40576.46,82,0
NWO-1009,CUST_NEST,DC_NORTH,2024-11-11,94,46114.94,94,0
NWO-1009,CUST_NEST,DC_NORTH,2024-11-18,92,45146.08,92,0
NWO-1009,CUST_NEST,DC_NORTH,2024-11-25,91,44945.25,91,0
NWO-1009,CUST_NEST,DC_NORTH,2024-12-02,90,44526.7,90,0
NWO-1009,CUST_NEST,DC_NORTH,2024-12-09,106,52384.6,106,0
NWO-1009,CUST_NEST,DC_NORTH,2024-12-16,126,61903.48,126,0
NWO-1009,CUST_NEST,DC_NORTH,2024-12-23,99,48987.41,99,0
NWO-1009,CUST_NEST,DC_NORTH,2024-12-30,102,50141.3,102,0
NWO-1009,CUST_NEST,DC_NORTH,2025-01-06,45,22321.41,45,0
NWO-1009,CUST_NEST,DC_NORTH,2025-01-13,49,24372.45,49,0
NWO-1009,CUST_NEST,DC_NORTH,2025-01-20,58,28405.05,58,0
NWO-1009,CUST_NEST,DC_NORTH,2025-01-27,57,27954.92,57,0
NWO-1009,CUST_NEST,DC_NORTH,2025-02-03,48,23808.74,48,0
NWO-1009,CUST_NEST,DC_NORTH,2025-02-10,61,29809.64,61,0
NWO-1009,CUST_NEST,DC_NORTH,2025-02-17,40,19848.38,40,0
NWO-1009,CUST_NEST,DC_NORTH,2025-02-24,67,32905.1,67,0
NWO-1009,CUST_NEST,DC_NORTH,2025-03-03,62,30323.69,62,0
NWO-1009,CUST_NEST,DC_NORTH,2025-03-10,50,24695.29,50,0
NWO-1009,CUST_NEST,DC_NORTH,2025-03-17,69,33826.67,69,0
NWO-1009,CUST_NEST,DC_NORTH,2025-03-24,71,35032.99,71,0
NWO-1009,CUST_NEST,DC_NORTH,2025-03-31,60,29489.17,60,0
NWO-1009,CUST_NEST,DC_NORTH,2025-04-07,61,30102.28,61,0
NWO-1009,CUST_NEST,DC_NORTH,2025-04-14,64,31725.88,64,0
NWO-1009,CUST_NEST,DC_NORTH,2025-04-21,69,34005.36,69,0
NWO-1009,CUST_NEST,DC_NORTH,2025-04-28,67,33055.5,67,0
NWO-1009,CUST_NEST,DC_NORTH,2025-05-05,48,23412.51,48,0
NWO-1009,CUST_NEST,DC_NORTH,2025-05-12,65,31782.93,65,0
NWO-1009,CUST_NEST,DC_NORTH,2025-05-19,65,32129.54,65,0
NWO-1009,CUST_NEST,DC_NORTH,2025-05-26,68,33472.47,68,0
NWO-1009,CUST_NEST,DC_NORTH,2025-06-02,79,38918.45,79,0
NWO-1009,CUST_NEST,DC_NORTH,2025-06-09,76,37661.37,76,0
NWO-1009,CUST_NEST,DC_NORTH,2025-06-16,86,42249.47,86,0
NWO-1009,CUST_NEST,DC_NORTH,2025-06-23,64,31584.71,64,0
NWO-1009,CUST_NEST,DC_NORTH,2025-06-30,83,40791.72,83,0
NWO-1009,CUST_NEST,DC_NORTH,2025-07-07,89,43677.3,89,0
NWO-1009,CUST_NEST,DC_NORTH,2025-07-14,98,48228.98,98,0
NWO-1009,CUST_NEST,DC_NORTH,2025-07-21,73,35840.82,73,0
NWO-1009,CUST_NEST,DC_NORTH,2025-07-28,88,43231.88,88,0
NWO-1009,CUST_NEST,DC_NORTH,2025-08-04,74,36331.23,74,0
NWO-1009,CUST_NEST,DC_NORTH,2025-08-11,84,41568.97,84,0
NWO-1009,CUST_NEST,DC_NORTH,2025-08-18,68,33439.01,68,0
NWO-1009,CUST_NEST,DC_NORTH,2025-08-25,66,32716.83,66,0
NWO-1009,CUST_NEST,DC_NORTH,2025-09-01,65,32116.51,65,0
NWO-1009,CUST_NEST,DC_NORTH,2025-09-08,82,40252.29,82,0
NWO-1009,CUST_NEST,DC_NORTH,2025-09-15,65,32108.23,65,0
NWO-1009,CUST_NEST,DC_NORTH,2025-09-22,79,38803.31,79,0
NWO-1009,CUST_NEST,DC_NORTH,2025-09-29,96,47081.86,96,0
NWO-1009,CUST_NEST,DC_NORTH,2025-10-06,60,29646.48,60,0
NWO-1009,CUST_NEST,DC_NORTH,2025-10-13,76,37560.51,76,0
NWO-1009,CUST_NEST,DC_NORTH,2025-10-20,76,37553.03,76,0
NWO-1009,CUST_NEST,DC_NORTH,2025-10-27,81,39998.74,81,0
NWO-1009,CUST_NEST,DC_NORTH,2025-11-03,125,61425.45,125,0
NWO-1009,CUST_NEST,DC_NORTH,2025-11-10,92,45563.63,92,0
NWO-1009,CUST_NEST,DC_NORTH,2025-11-17,115,56750.32,115,0
NWO-1009,CUST_NEST,DC_NORTH,2025-11-24,91,44983.19,91,0
NWO-1009,CUST_NEST,DC_NORTH,2025-12-01,106,52408.23,106,0
NWO-1009,CUST_NEST,DC_NORTH,2025-12-08,97,47784.13,97,0
NWO-1009,CUST_NEST,DC_NORTH,2025-12-15,115,56698.6,115,0
NWO-1009,CUST_NEST,DC_NORTH,2025-12-22,112,55222.11,112,0
NWO-1009,CUST_NEST,DC_NORTH,2025-12-29,102,50445.94,102,0
NWO-1009,CUST_NEST,DC_NORTH,2026-01-05,60,29454.1,60,0
NWO-1009,CUST_NEST,DC_NORTH,2026-01-12,64,31604.16,64,0
NWO-1009,CUST_NEST,DC_NORTH,2026-01-19,60,29752.31,60,0
NWO-1009,CUST_NEST,DC_NORTH,2026-01-26,69,34182.62,69,0
NWO-1009,CUST_NEST,DC_NORTH,2026-02-02,62,30403.2,62,0
NWO-1009,CUST_NEST,DC_NORTH,2026-02-09,67,32989.93,67,0
NWO-1009,CUST_NEST,DC_NORTH,2026-02-16,61,29860.06,61,0
NWO-1009,CUST_NEST,DC_NORTH,2026-02-23,75,37001.2,75,0
NWO-1009,CUST_NEST,DC_NORTH,2026-03-02,84,41176.46,84,0
NWO-1009,CUST_NEST,DC_NORTH,2026-03-09,67,33171.34,67,0
NWO-1009,CUST_NEST,DC_NORTH,2026-03-16,76,37295.67,76,0
NWO-1009,CUST_NEST,DC_NORTH,2026-03-23,49,23920.3,49,0
NWO-1009,CUST_NEST,DC_NORTH,2026-03-30,58,28575.96,58,0
NWO-1009,CUST_NEST,DC_NORTH,2026-04-06,73,35804.41,73,0
NWO-1009,CUST_NEST,DC_NORTH,2026-04-13,49,24226.32,49,0
NWO-1009,CUST_NEST,DC_NORTH,2026-04-20,78,38307.84,78,0
NWO-1009,CUST_NEST,DC_NORTH,2026-04-27,73,35919.91,73,0
NWO-1009,CUST_NEST,DC_NORTH,2026-05-04,98,48488.33,98,0
NWO-1009,CUST_NEST,DC_NORTH,2026-05-11,90,44245.53,90,0
NWO-1009,CUST_NEST,DC_NORTH,2026-05-18,61,29805.75,61,0
NWO-1009,CUST_NEST,DC_NORTH,2026-05-25,51,25214.11,51,0
NWO-1009,CUST_NEST,DC_NORTH,2026-06-01,85,41891.82,85,0
NWO-1009,CUST_STREAM,DC_WEST,2023-06-05,62,30637.21,62,0
NWO-1009,CUST_STREAM,DC_WEST,2023-06-12,67,32823.16,67,0
NWO-1009,CUST_STREAM,DC_WEST,2023-06-19,79,39026.52,79,0
NWO-1009,CUST_STREAM,DC_WEST,2023-06-26,80,39642.45,80,0
NWO-1009,CUST_STREAM,DC_WEST,2023-07-03,78,38445.24,78,0
NWO-1009,CUST_STREAM,DC_WEST,2023-07-10,78,38293.4,78,0
NWO-1009,CUST_STREAM,DC_WEST,2023-07-17,90,44229.94,90,0
NWO-1009,CUST_STREAM,DC_WEST,2023-07-24,53,26244.35,53,0
NWO-1009,CUST_STREAM,DC_WEST,2023-07-31,80,39408.45,80,0
NWO-1009,CUST_STREAM,DC_WEST,2023-08-07,60,29594.17,60,0
NWO-1009,CUST_STREAM,DC_WEST,2023-08-14,74,36222.92,74,0
NWO-1009,CUST_STREAM,DC_WEST,2023-08-21,68,33401.89,68,0
NWO-1009,CUST_STREAM,DC_WEST,2023-08-28,69,34201.2,69,0
NWO-1009,CUST_STREAM,DC_WEST,2023-09-04,64,31460.96,64,0
NWO-1009,CUST_STREAM,DC_WEST,2023-09-11,62,30714.23,62,0
NWO-1009,CUST_STREAM,DC_WEST,2023-09-18,62,30536.67,62,0
NWO-1009,CUST_STREAM,DC_WEST,2023-09-25,64,31520.4,64,0
NWO-1009,CUST_STREAM,DC_WEST,2023-10-02,74,36460.57,74,0
NWO-1009,CUST_STREAM,DC_WEST,2023-10-09,77,38160.82,77,0
NWO-1009,CUST_STREAM,DC_WEST,2023-10-16,63,31008.89,63,0
NWO-1009,CUST_STREAM,DC_WEST,2023-10-23,57,27981.54,57,0
NWO-1009,CUST_STREAM,DC_WEST,2023-10-30,62,30320.48,62,0
NWO-1009,CUST_STREAM,DC_WEST,2023-11-06,90,44270.42,90,0
NWO-1009,CUST_STREAM,DC_WEST,2023-11-13,89,43916.71,89,0
NWO-1009,CUST_STREAM,DC_WEST,2023-11-20,138,68164.41,138,0
NWO-1009,CUST_STREAM,DC_WEST,2023-11-27,105,51678.27,105,0
NWO-1009,CUST_STREAM,DC_WEST,2023-12-04,103,50894.41,103,0
NWO-1009,CUST_STREAM,DC_WEST,2023-12-11,123,60350.68,123,0
NWO-1009,CUST_STREAM,DC_WEST,2023-12-18,109,53815.12,109,0
NWO-1009,CUST_STREAM,DC_WEST,2023-12-25,105,51957.54,105,0
NWO-1009,CUST_STREAM,DC_WEST,2024-01-01,54,26622.46,54,0
NWO-1009,CUST_STREAM,DC_WEST,2024-01-08,51,25258.98,51,0
NWO-1009,CUST_STREAM,DC_WEST,2024-01-15,47,23008.57,47,0
NWO-1009,CUST_STREAM,DC_WEST,2024-01-22,53,26156.11,53,0
NWO-1009,CUST_STREAM,DC_WEST,2024-01-29,57,27930.78,57,0
NWO-1009,CUST_STREAM,DC_WEST,2024-02-05,47,23212.38,47,0
NWO-1009,CUST_STREAM,DC_WEST,2024-02-12,51,25355.21,51,0
NWO-1009,CUST_STREAM,DC_WEST,2024-02-19,76,37618.43,76,0
NWO-1009,CUST_STREAM,DC_WEST,2024-02-26,54,26572.63,54,0
NWO-1009,CUST_STREAM,DC_WEST,2024-03-04,63,30852.01,63,0
NWO-1009,CUST_STREAM,DC_WEST,2024-03-11,71,34959.12,71,0
NWO-1009,CUST_STREAM,DC_WEST,2024-03-18,60,29732.17,60,0
NWO-1009,CUST_STREAM,DC_WEST,2024-03-25,79,38879.09,79,0
NWO-1009,CUST_STREAM,DC_WEST,2024-04-01,76,37234.53,76,0
NWO-1009,CUST_STREAM,DC_WEST,2024-04-08,68,33665.04,68,0
NWO-1009,CUST_STREAM,DC_WEST,2024-04-15,56,27421.55,56,0
NWO-1009,CUST_STREAM,DC_WEST,2024-04-22,71,35147.57,71,0
NWO-1009,CUST_STREAM,DC_WEST,2024-04-29,78,38649.75,78,0
NWO-1009,CUST_STREAM,DC_WEST,2024-05-06,66,32274.6,66,0
NWO-1009,CUST_STREAM,DC_WEST,2024-05-13,76,37260.14,76,0
NWO-1009,CUST_STREAM,DC_WEST,2024-05-20,50,24682.5,50,0
NWO-1009,CUST_STREAM,DC_WEST,2024-05-27,72,35608.78,72,0
NWO-1009,CUST_STREAM,DC_WEST,2024-06-03,58,28751.08,58,0
NWO-1009,CUST_STREAM,DC_WEST,2024-06-10,82,40453.91,82,0
NWO-1009,CUST_STREAM,DC_WEST,2024-06-17,80,39404.6,80,0
NWO-1009,CUST_STREAM,DC_WEST,2024-06-24,61,30020.15,61,0
NWO-1009,CUST_STREAM,DC_WEST,2024-07-01,97,47589.51,97,0
NWO-1009,CUST_STREAM,DC_WEST,2024-07-08,68,33605.87,68,0
NWO-1009,CUST_STREAM,DC_WEST,2024-07-15,98,48412.12,98,0
NWO-1009,CUST_STREAM,DC_WEST,2024-07-22,87,42716.86,87,0
NWO-1009,CUST_STREAM,DC_WEST,2024-07-29,96,47302.41,96,0
NWO-1009,CUST_STREAM,DC_WEST,2024-08-05,80,39206.28,80,0
NWO-1009,CUST_STREAM,DC_WEST,2024-08-12,107,52745.23,107,0
NWO-1009,CUST_STREAM,DC_WEST,2024-08-19,86,42184.46,86,0
NWO-1009,CUST_STREAM,DC_WEST,2024-08-26,66,32529.49,66,0
NWO-1009,CUST_STREAM,DC_WEST,2024-09-02,58,28576.57,58,0
NWO-1009,CUST_STREAM,DC_WEST,2024-09-09,47,22949.05,47,0
NWO-1009,CUST_STREAM,DC_WEST,2024-09-16,83,40720.34,83,0
NWO-1009,CUST_STREAM,DC_WEST,2024-09-23,83,41117.65,83,0
NWO-1009,CUST_STREAM,DC_WEST,2024-09-30,76,37329.0,76,0
NWO-1009,CUST_STREAM,DC_WEST,2024-10-07,78,38552.38,78,0
NWO-1009,CUST_STREAM,DC_WEST,2024-10-14,70,34270.04,70,0
NWO-1009,CUST_STREAM,DC_WEST,2024-10-21,66,32676.26,66,0
NWO-1009,CUST_STREAM,DC_WEST,2024-10-28,78,38517.48,78,0
NWO-1009,CUST_STREAM,DC_WEST,2024-11-04,99,48760.22,99,0
NWO-1009,CUST_STREAM,DC_WEST,2024-11-11,112,55371.87,112,0
NWO-1009,CUST_STREAM,DC_WEST,2024-11-18,141,45720.2,87,54
NWO-1009,CUST_STREAM,DC_WEST,2024-11-25,211,68626.94,126,86
NWO-1009,CUST_STREAM,DC_WEST,2024-12-02,126,61985.38,126,0
NWO-1009,CUST_STREAM,DC_WEST,2024-12-09,125,61693.02,125,0
NWO-1009,CUST_STREAM,DC_WEST,2024-12-16,105,51576.35,105,0
NWO-1009,CUST_STREAM,DC_WEST,2024-12-23,111,54824.43,111,0
NWO-1009,CUST_STREAM,DC_WEST,2024-12-30,121,59842.13,121,0
NWO-1009,CUST_STREAM,DC_WEST,2025-01-06,69,33892.35,69,0
NWO-1009,CUST_STREAM,DC_WEST,2025-01-13,50,24803.42,50,0
NWO-1009,CUST_STREAM,DC_WEST,2025-01-20,70,34333.47,70,0
NWO-1009,CUST_STREAM,DC_WEST,2025-01-27,66,32294.31,66,0
NWO-1009,CUST_STREAM,DC_WEST,2025-02-03,52,25512.76,52,0
NWO-1009,CUST_STREAM,DC_WEST,2025-02-10,74,36639.52,74,0
NWO-1009,CUST_STREAM,DC_WEST,2025-02-17,41,20114.56,41,0
NWO-1009,CUST_STREAM,DC_WEST,2025-02-24,64,31459.11,64,0
NWO-1009,CUST_STREAM,DC_WEST,2025-03-03,72,35622.7,72,0
NWO-1009,CUST_STREAM,DC_WEST,2025-03-10,84,41461.5,84,0
NWO-1009,CUST_STREAM,DC_WEST,2025-03-17,70,34275.31,70,0
NWO-1009,CUST_STREAM,DC_WEST,2025-03-24,85,41648.71,85,0
NWO-1009,CUST_STREAM,DC_WEST,2025-03-31,70,34728.08,70,0
NWO-1009,CUST_STREAM,DC_WEST,2025-04-07,65,31829.9,65,0
NWO-1009,CUST_STREAM,DC_WEST,2025-04-14,81,40050.53,81,0
NWO-1009,CUST_STREAM,DC_WEST,2025-04-21,75,36708.22,75,0
NWO-1009,CUST_STREAM,DC_WEST,2025-04-28,75,37181.27,75,0
NWO-1009,CUST_STREAM,DC_WEST,2025-05-05,83,40691.05,83,0
NWO-1009,CUST_STREAM,DC_WEST,2025-05-12,69,34230.89,69,0
NWO-1009,CUST_STREAM,DC_WEST,2025-05-19,92,45110.03,92,0
NWO-1009,CUST_STREAM,DC_WEST,2025-05-26,73,36168.4,73,0
NWO-1009,CUST_STREAM,DC_WEST,2025-06-02,93,45764.02,93,0
NWO-1009,CUST_STREAM,DC_WEST,2025-06-09,72,35581.85,72,0
NWO-1009,CUST_STREAM,DC_WEST,2025-06-16,79,38848.29,79,0
NWO-1009,CUST_STREAM,DC_WEST,2025-06-23,93,45831.51,93,0
